Julian_Date,Date,Month,Day,Year,Season,Region,Site_HF,Hours_Presence,DayHr,Proportion_Presence,CorrPres,CorArcsin
751,1/21/12,1,21,2012,11winter,West,3,14,24,0.583333333,0.557971014,0.84349985
751,1/21/12,1,21,2012,11winter,West,2,17,24,0.708333333,0.639784946,0.927071218
751,1/21/12,1,21,2012,11winter,Central,9,21,24,0.875,0.875,1.209429203
751,1/21/12,1,21,2012,11winter,Central,7,22,24,0.916666667,0.916666667,1.277953555
751,1/21/12,1,21,2012,11winter,West,4,23,24,0.958333333,0.907541667,1.261834674
751,1/21/12,1,21,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
751,1/21/12,1,21,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
751,1/21/12,1,21,2012,11winter,West,1,24,24,1,1,1.570796327
752,1/22/12,1,22,2012,11winter,West,3,6,24,0.25,0.239130435,0.510954028
752,1/22/12,1,22,2012,11winter,Central,9,11,24,0.458333333,0.458333333,0.74368312
752,1/22/12,1,22,2012,11winter,Central,17,17,24,0.708333333,0.643939394,0.931403723
752,1/22/12,1,22,2012,11winter,West,2,19,24,0.791666667,0.715053763,1.007704104
752,1/22/12,1,22,2012,11winter,Central,11,20,24,0.833333333,0.757575758,1.055990372
752,1/22/12,1,22,2012,11winter,Central,8,21,24,0.875,0.832317073,1.148900192
752,1/22/12,1,22,2012,11winter,West,1,21,24,0.875,0.875,1.209429203
752,1/22/12,1,22,2012,11winter,West,4,21,24,0.875,0.828625,1.143980228
752,1/22/12,1,22,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
752,1/22/12,1,22,2012,11winter,Central,7,24,24,1,1,1.570796327
752,1/22/12,1,22,2012,11winter,Central,10,24,24,1,0.947368421,1.339318963
753,1/23/12,1,23,2012,11winter,Central,9,4,24,0.166666667,0.166666667,0.420534335
753,1/23/12,1,23,2012,11winter,Central,11,5,24,0.208333333,0.189393939,0.450253896
753,1/23/12,1,23,2012,11winter,West,3,7,24,0.291666667,0.278985507,0.556468472
753,1/23/12,1,23,2012,11winter,Central,8,14,24,0.583333333,0.554878049,0.840386994
753,1/23/12,1,23,2012,11winter,Central,7,15,24,0.625,0.625,0.911738291
753,1/23/12,1,23,2012,11winter,Central,17,15,24,0.625,0.568181818,0.853793077
753,1/23/12,1,23,2012,11winter,West,2,19,24,0.791666667,0.715053763,1.007704104
753,1/23/12,1,23,2012,11winter,West,4,19,24,0.791666667,0.749708333,1.046860829
753,1/23/12,1,23,2012,11winter,Central,10,20,24,0.833333333,0.789473684,1.094116715
753,1/23/12,1,23,2012,11winter,West,1,23,24,0.958333333,0.958333333,1.365227396
753,1/23/12,1,23,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
754,1/24/12,1,24,2012,11winter,Central,9,5,24,0.208333333,0.208333333,0.473984871
754,1/24/12,1,24,2012,11winter,West,4,10,24,0.416666667,0.394583333,0.679184475
754,1/24/12,1,24,2012,11winter,West,1,17,24,0.708333333,0.708333333,1.000285879
754,1/24/12,1,24,2012,11winter,Central,17,19,24,0.791666667,0.71969697,1.012860105
754,1/24/12,1,24,2012,11winter,Central,6,22,24,0.916666667,0.89047619,1.233492751
754,1/24/12,1,24,2012,11winter,Central,11,22,24,0.916666667,0.833333333,1.150261992
754,1/24/12,1,24,2012,11winter,West,2,22,24,0.916666667,0.827956989,1.143094571
754,1/24/12,1,24,2012,11winter,Central,8,23,24,0.958333333,0.911585366,1.268884625
754,1/24/12,1,24,2012,11winter,West,3,23,24,0.958333333,0.916666667,1.277953555
754,1/24/12,1,24,2012,11winter,Central,7,24,24,1,1,1.570796327
754,1/24/12,1,24,2012,11winter,Central,10,24,24,1,0.947368421,1.339318963
755,1/25/12,1,25,2012,11winter,West,1,4,24,0.166666667,0.166666667,0.420534335
755,1/25/12,1,25,2012,11winter,Central,11,5,24,0.208333333,0.189393939,0.450253896
755,1/25/12,1,25,2012,11winter,West,3,5,24,0.208333333,0.199275362,0.462741195
755,1/25/12,1,25,2012,11winter,West,4,5,24,0.208333333,0.197291667,0.460253526
755,1/25/12,1,25,2012,11winter,Central,9,8,24,0.333333333,0.333333333,0.615479709
755,1/25/12,1,25,2012,11winter,Central,6,19,24,0.791666667,0.769047619,1.069485993
755,1/25/12,1,25,2012,11winter,Central,10,20,24,0.833333333,0.789473684,1.094116715
755,1/25/12,1,25,2012,11winter,Central,7,22,24,0.916666667,0.916666667,1.277953555
755,1/25/12,1,25,2012,11winter,Central,17,22,24,0.916666667,0.833333333,1.150261992
755,1/25/12,1,25,2012,11winter,West,2,22,24,0.916666667,0.827956989,1.143094571
755,1/25/12,1,25,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
756,1/26/12,1,26,2012,11winter,West,3,4,24,0.166666667,0.15942029,0.410725621
756,1/26/12,1,26,2012,11winter,West,4,4,24,0.166666667,0.157833333,0.408553652
756,1/26/12,1,26,2012,11winter,Central,11,5,24,0.208333333,0.189393939,0.450253896
756,1/26/12,1,26,2012,11winter,West,1,9,24,0.375,0.375,0.659058036
756,1/26/12,1,26,2012,11winter,Central,9,13,24,0.541666667,0.541666667,0.827113207
756,1/26/12,1,26,2012,11winter,Central,17,17,24,0.708333333,0.643939394,0.931403723
756,1/26/12,1,26,2012,11winter,West,2,18,24,0.75,0.677419355,0.966768936
756,1/26/12,1,26,2012,11winter,Central,6,21,24,0.875,0.85,1.173096912
756,1/26/12,1,26,2012,11winter,Central,7,24,24,1,1,1.570796327
756,1/26/12,1,26,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
756,1/26/12,1,26,2012,11winter,Central,10,24,24,1,0.947368421,1.339318963
757,1/27/12,1,27,2012,11winter,Central,11,5,24,0.208333333,0.189393939,0.450253896
757,1/27/12,1,27,2012,11winter,West,2,5,24,0.208333333,0.188172043,0.448692709
757,1/27/12,1,27,2012,11winter,West,3,6,24,0.25,0.239130435,0.510954028
757,1/27/12,1,27,2012,11winter,West,4,8,24,0.333333333,0.315666667,0.596611041
757,1/27/12,1,27,2012,11winter,Central,7,14,24,0.583333333,0.583333333,0.869122203
757,1/27/12,1,27,2012,11winter,Central,10,17,24,0.708333333,0.671052632,0.959976381
757,1/27/12,1,27,2012,11winter,Central,6,22,24,0.916666667,0.89047619,1.233492751
757,1/27/12,1,27,2012,11winter,Central,17,22,24,0.916666667,0.833333333,1.150261992
757,1/27/12,1,27,2012,11winter,Central,9,23,24,0.958333333,0.958333333,1.365227396
757,1/27/12,1,27,2012,11winter,West,1,23,24,0.958333333,0.958333333,1.365227396
757,1/27/12,1,27,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
758,1/28/12,1,28,2012,11winter,West,4,7,24,0.291666667,0.276208333,0.553367648
758,1/28/12,1,28,2012,11winter,West,1,15,24,0.625,0.625,0.911738291
758,1/28/12,1,28,2012,11winter,West,3,15,24,0.625,0.597826087,0.88385938
758,1/28/12,1,28,2012,11winter,Central,11,16,24,0.666666667,0.606060606,0.892270693
758,1/28/12,1,28,2012,11winter,Central,10,19,24,0.791666667,0.75,1.047197551
758,1/28/12,1,28,2012,11winter,West,2,22,24,0.916666667,0.827956989,1.143094571
758,1/28/12,1,28,2012,11winter,Central,6,23,24,0.958333333,0.930952381,1.304905249
758,1/28/12,1,28,2012,11winter,Central,17,23,24,0.958333333,0.871212121,1.203739058
758,1/28/12,1,28,2012,11winter,Central,7,24,24,1,1,1.570796327
758,1/28/12,1,28,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
758,1/28/12,1,28,2012,11winter,Central,9,24,24,1,1,1.570796327
759,1/29/12,1,29,2012,11winter,Central,11,1,24,0.041666667,0.037878788,0.195874856
759,1/29/12,1,29,2012,11winter,West,3,2,24,0.083333333,0.079710145,0.2862219
759,1/29/12,1,29,2012,11winter,West,1,5,24,0.208333333,0.208333333,0.473984871
759,1/29/12,1,29,2012,11winter,West,2,5,24,0.208333333,0.188172043,0.448692709
759,1/29/12,1,29,2012,11winter,West,4,6,24,0.25,0.23675,0.508158917
759,1/29/12,1,29,2012,11winter,Central,6,12,24,0.5,0.485714286,0.771110505
759,1/29/12,1,29,2012,11winter,Central,17,20,24,0.833333333,0.757575758,1.055990372
759,1/29/12,1,29,2012,11winter,Central,8,22,24,0.916666667,0.87195122,1.204843658
759,1/29/12,1,29,2012,11winter,Central,10,22,24,0.916666667,0.868421053,1.199591862
759,1/29/12,1,29,2012,11winter,Central,9,23,24,0.958333333,0.958333333,1.365227396
759,1/29/12,1,29,2012,11winter,Central,7,24,24,1,1,1.570796327
760,1/30/12,1,30,2012,11winter,West,1,2,24,0.083333333,0.083333333,0.292842772
760,1/30/12,1,30,2012,11winter,West,3,3,24,0.125,0.119565217,0.353072106
760,1/30/12,1,30,2012,11winter,West,4,6,24,0.25,0.23675,0.508158917
760,1/30/12,1,30,2012,11winter,West,2,8,24,0.333333333,0.301075269,0.580812356
760,1/30/12,1,30,2012,11winter,Central,11,14,24,0.583333333,0.53030303,0.815719775
760,1/30/12,1,30,2012,11winter,Central,10,16,24,0.666666667,0.631578947,0.918545172
760,1/30/12,1,30,2012,11winter,Central,9,21,24,0.875,0.875,1.209429203
760,1/30/12,1,30,2012,11winter,Central,8,23,24,0.958333333,0.911585366,1.268884625
760,1/30/12,1,30,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
760,1/30/12,1,30,2012,11winter,Central,7,24,24,1,1,1.570796327
760,1/30/12,1,30,2012,11winter,Central,17,24,24,1,0.909090909,1.264518958
761,1/31/12,1,31,2012,11winter,West,1,2,24,0.083333333,0.083333333,0.292842772
761,1/31/12,1,31,2012,11winter,West,3,2,24,0.083333333,0.079710145,0.2862219
761,1/31/12,1,31,2012,11winter,West,4,2,24,0.083333333,0.078916667,0.284753727
761,1/31/12,1,31,2012,11winter,Central,11,8,24,0.333333333,0.303030303,0.582941339
761,1/31/12,1,31,2012,11winter,West,2,8,24,0.333333333,0.301075269,0.580812356
761,1/31/12,1,31,2012,11winter,Central,17,9,24,0.375,0.340909091,0.623492656
761,1/31/12,1,31,2012,11winter,Central,10,17,24,0.708333333,0.671052632,0.959976381
761,1/31/12,1,31,2012,11winter,Central,9,19,24,0.791666667,0.791666667,1.096811456
761,1/31/12,1,31,2012,11winter,Central,8,23,24,0.958333333,0.911585366,1.268884625
761,1/31/12,1,31,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
761,1/31/12,1,31,2012,11winter,Central,7,24,24,1,1,1.570796327
762,2/1/12,2,1,2012,11winter,Central,11,6,24,0.25,0.227272727,0.496932491
762,2/1/12,2,1,2012,11winter,Central,17,9,24,0.375,0.340909091,0.623492656
762,2/1/12,2,1,2012,11winter,West,4,9,24,0.375,0.355125,0.638415352
762,2/1/12,2,1,2012,11winter,West,1,10,24,0.416666667,0.416666667,0.701674124
762,2/1/12,2,1,2012,11winter,West,2,12,24,0.5,0.451612903,0.73693522
762,2/1/12,2,1,2012,11winter,West,3,13,24,0.541666667,0.518115942,0.803518071
762,2/1/12,2,1,2012,11winter,Central,9,14,24,0.583333333,0.583333333,0.869122203
762,2/1/12,2,1,2012,11winter,Central,10,17,24,0.708333333,0.671052632,0.959976381
762,2/1/12,2,1,2012,11winter,Central,8,23,24,0.958333333,0.911585366,1.268884625
762,2/1/12,2,1,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
762,2/1/12,2,1,2012,11winter,Central,7,24,24,1,1,1.570796327
763,2/2/12,2,2,2012,11winter,Central,9,5,24,0.208333333,0.208333333,0.473984871
763,2/2/12,2,2,2012,11winter,Central,10,8,24,0.333333333,0.315789474,0.596743147
763,2/2/12,2,2,2012,11winter,West,1,8,24,0.333333333,0.333333333,0.615479709
763,2/2/12,2,2,2012,11winter,Central,8,19,24,0.791666667,0.75304878,1.050725194
763,2/2/12,2,2,2012,11winter,West,2,20,24,0.833333333,0.752688172,1.050307188
763,2/2/12,2,2,2012,11winter,West,4,20,24,0.833333333,0.789166667,1.093740276
763,2/2/12,2,2,2012,11winter,Central,11,21,24,0.875,0.795454545,1.101490788
763,2/2/12,2,2,2012,11winter,Central,7,22,24,0.916666667,0.916666667,1.277953555
763,2/2/12,2,2,2012,11winter,Central,17,22,24,0.916666667,0.833333333,1.150261992
763,2/2/12,2,2,2012,11winter,West,3,23,24,0.958333333,0.916666667,1.277953555
763,2/2/12,2,2,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
764,2/3/12,2,3,2012,11winter,West,1,1,24,0.041666667,0.041666667,0.205568931
764,2/3/12,2,3,2012,11winter,Central,10,3,24,0.125,0.118421053,0.351305218
764,2/3/12,2,3,2012,11winter,Central,17,6,24,0.25,0.227272727,0.496932491
764,2/3/12,2,3,2012,11winter,Central,7,7,24,0.291666667,0.291666667,0.570510448
764,2/3/12,2,3,2012,11winter,Central,9,10,24,0.416666667,0.416666667,0.701674124
764,2/3/12,2,3,2012,11winter,West,2,10,24,0.416666667,0.376344086,0.660445706
764,2/3/12,2,3,2012,11winter,West,4,12,24,0.5,0.4735,0.758885741
764,2/3/12,2,3,2012,11winter,West,3,21,24,0.875,0.836956522,1.155144408
764,2/3/12,2,3,2012,11winter,Central,8,22,24,0.916666667,0.87195122,1.204843658
764,2/3/12,2,3,2012,11winter,Central,11,23,24,0.958333333,0.871212121,1.203739058
764,2/3/12,2,3,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
765,2/4/12,2,4,2012,11winter,West,1,5,24,0.208333333,0.208333333,0.473984871
765,2/4/12,2,4,2012,11winter,Central,10,7,24,0.291666667,0.276315789,0.553487805
765,2/4/12,2,4,2012,11winter,Central,17,11,24,0.458333333,0.416666667,0.701674124
765,2/4/12,2,4,2012,11winter,West,4,14,24,0.583333333,0.552416667,0.837911318
765,2/4/12,2,4,2012,11winter,Central,8,21,24,0.875,0.832317073,1.148900192
765,2/4/12,2,4,2012,11winter,Central,9,21,24,0.875,0.875,1.209429203
765,2/4/12,2,4,2012,11winter,Central,6,22,24,0.916666667,0.89047619,1.233492751
765,2/4/12,2,4,2012,11winter,Central,11,22,24,0.916666667,0.833333333,1.150261992
765,2/4/12,2,4,2012,11winter,West,2,22,24,0.916666667,0.827956989,1.143094571
765,2/4/12,2,4,2012,11winter,Central,7,24,24,1,1,1.570796327
765,2/4/12,2,4,2012,11winter,West,3,24,24,1,0.956521739,1.360740588
766,2/5/12,2,5,2012,11winter,West,1,6,24,0.25,0.25,0.523598776
766,2/5/12,2,5,2012,11winter,Central,10,13,24,0.541666667,0.513157895,0.798557577
766,2/5/12,2,5,2012,11winter,West,3,14,24,0.583333333,0.557971014,0.84349985
766,2/5/12,2,5,2012,11winter,West,4,14,24,0.583333333,0.552416667,0.837911318
766,2/5/12,2,5,2012,11winter,West,2,17,24,0.708333333,0.639784946,0.927071218
766,2/5/12,2,5,2012,11winter,Central,7,18,24,0.75,0.75,1.047197551
766,2/5/12,2,5,2012,11winter,Central,9,20,24,0.833333333,0.833333333,1.150261992
766,2/5/12,2,5,2012,11winter,Central,17,22,24,0.916666667,0.833333333,1.150261992
766,2/5/12,2,5,2012,11winter,Central,6,23,24,0.958333333,0.930952381,1.304905249
766,2/5/12,2,5,2012,11winter,Central,8,23,24,0.958333333,0.911585366,1.268884625
766,2/5/12,2,5,2012,11winter,Central,11,24,24,1,0.909090909,1.264518958
767,2/6/12,2,6,2012,11winter,West,3,2,24,0.083333333,0.079710145,0.2862219
767,2/6/12,2,6,2012,11winter,West,1,4,24,0.166666667,0.166666667,0.420534335
767,2/6/12,2,6,2012,11winter,West,4,4,24,0.166666667,0.157833333,0.408553652
767,2/6/12,2,6,2012,11winter,Central,17,8,24,0.333333333,0.303030303,0.582941339
767,2/6/12,2,6,2012,11winter,Central,10,11,24,0.458333333,0.434210526,0.71941736
767,2/6/12,2,6,2012,11winter,Central,11,13,24,0.541666667,0.492424242,0.777822116
767,2/6/12,2,6,2012,11winter,Central,9,14,24,0.583333333,0.583333333,0.869122203
767,2/6/12,2,6,2012,11winter,Central,8,21,24,0.875,0.832317073,1.148900192
767,2/6/12,2,6,2012,11winter,Central,6,22,24,0.916666667,0.89047619,1.233492751
767,2/6/12,2,6,2012,11winter,Central,7,24,24,1,1,1.570796327
768,2/7/12,2,7,2012,11winter,Central,17,5,24,0.208333333,0.189393939,0.450253896
768,2/7/12,2,7,2012,11winter,West,1,6,24,0.25,0.25,0.523598776
768,2/7/12,2,7,2012,11winter,Central,9,12,24,0.5,0.5,0.785398163
768,2/7/12,2,7,2012,11winter,West,3,15,24,0.625,0.597826087,0.88385938
768,2/7/12,2,7,2012,11winter,West,4,18,24,0.75,0.71025,1.002396333
768,2/7/12,2,7,2012,11winter,Central,6,19,24,0.791666667,0.769047619,1.069485993
768,2/7/12,2,7,2012,11winter,Central,10,19,24,0.791666667,0.75,1.047197551
768,2/7/12,2,7,2012,11winter,Central,11,20,24,0.833333333,0.757575758,1.055990372
768,2/7/12,2,7,2012,11winter,Central,7,24,24,1,1,1.570796327
768,2/7/12,2,7,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
769,2/8/12,2,8,2012,11winter,West,1,9,24,0.375,0.375,0.659058036
769,2/8/12,2,8,2012,11winter,West,4,10,24,0.416666667,0.394583333,0.679184475
769,2/8/12,2,8,2012,11winter,Central,6,13,24,0.541666667,0.526190476,0.811600631
769,2/8/12,2,8,2012,11winter,Central,9,14,24,0.583333333,0.583333333,0.869122203
769,2/8/12,2,8,2012,11winter,Central,11,17,24,0.708333333,0.643939394,0.931403723
769,2/8/12,2,8,2012,11winter,West,3,17,24,0.708333333,0.677536232,0.966893954
769,2/8/12,2,8,2012,11winter,Central,8,18,24,0.75,0.713414634,1.005890016
769,2/8/12,2,8,2012,11winter,Central,17,19,24,0.791666667,0.71969697,1.012860105
769,2/8/12,2,8,2012,11winter,Central,7,20,24,0.833333333,0.833333333,1.150261992
769,2/8/12,2,8,2012,11winter,Central,10,24,24,1,0.947368421,1.339318963
770,2/9/12,2,9,2012,11winter,West,4,9,24,0.375,0.355125,0.638415352
770,2/9/12,2,9,2012,11winter,West,3,12,24,0.5,0.47826087,0.763652178
770,2/9/12,2,9,2012,11winter,Central,6,13,24,0.541666667,0.526190476,0.811600631
770,2/9/12,2,9,2012,11winter,Central,7,13,24,0.541666667,0.541666667,0.827113207
770,2/9/12,2,9,2012,11winter,Central,11,14,24,0.583333333,0.53030303,0.815719775
770,2/9/12,2,9,2012,11winter,West,1,15,24,0.625,0.625,0.911738291
770,2/9/12,2,9,2012,11winter,Central,10,17,24,0.708333333,0.671052632,0.959976381
770,2/9/12,2,9,2012,11winter,Central,9,19,24,0.791666667,0.791666667,1.096811456
770,2/9/12,2,9,2012,11winter,Central,17,20,24,0.833333333,0.757575758,1.055990372
770,2/9/12,2,9,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
771,2/10/12,2,10,2012,11winter,Central,9,9,24,0.375,0.375,0.659058036
771,2/10/12,2,10,2012,11winter,Central,17,14,24,0.583333333,0.53030303,0.815719775
771,2/10/12,2,10,2012,11winter,West,4,14,24,0.583333333,0.552416667,0.837911318
771,2/10/12,2,10,2012,11winter,Central,6,15,24,0.625,0.607142857,0.893378413
771,2/10/12,2,10,2012,11winter,West,3,15,24,0.625,0.597826087,0.88385938
771,2/10/12,2,10,2012,11winter,Central,8,17,24,0.708333333,0.673780488,0.962882491
771,2/10/12,2,10,2012,11winter,West,1,18,24,0.75,0.75,1.047197551
771,2/10/12,2,10,2012,11winter,Central,7,24,24,1,1,1.570796327
771,2/10/12,2,10,2012,11winter,Central,10,24,24,1,0.947368421,1.339318963
771,2/10/12,2,10,2012,11winter,Central,11,24,24,1,0.909090909,1.264518958
772,2/11/12,2,11,2012,11winter,West,3,0,24,0,0,0
772,2/11/12,2,11,2012,11winter,West,1,1,24,0.041666667,0.041666667,0.205568931
772,2/11/12,2,11,2012,11winter,West,4,4,24,0.166666667,0.157833333,0.408553652
772,2/11/12,2,11,2012,11winter,Central,8,6,24,0.25,0.237804878,0.509398743
772,2/11/12,2,11,2012,11winter,Central,11,8,24,0.333333333,0.303030303,0.582941339
772,2/11/12,2,11,2012,11winter,Central,17,10,24,0.416666667,0.378787879,0.662966236
772,2/11/12,2,11,2012,11winter,Central,10,11,24,0.458333333,0.434210526,0.71941736
772,2/11/12,2,11,2012,11winter,Central,6,20,24,0.833333333,0.80952381,1.119162886
772,2/11/12,2,11,2012,11winter,Central,9,22,24,0.916666667,0.916666667,1.277953555
772,2/11/12,2,11,2012,11winter,Central,7,24,24,1,1,1.570796327
773,2/12/12,2,12,2012,11winter,West,1,1,24,0.041666667,0.041666667,0.205568931
773,2/12/12,2,12,2012,11winter,West,3,2,24,0.083333333,0.079710145,0.2862219
773,2/12/12,2,12,2012,11winter,West,4,3,24,0.125,0.118375,0.351233946
773,2/12/12,2,12,2012,11winter,Central,11,8,24,0.333333333,0.303030303,0.582941339
773,2/12/12,2,12,2012,11winter,Central,17,11,24,0.458333333,0.416666667,0.701674124
773,2/12/12,2,12,2012,11winter,Central,6,17,24,0.708333333,0.688095238,0.978238813
773,2/12/12,2,12,2012,11winter,Central,10,20,24,0.833333333,0.789473684,1.094116715
773,2/12/12,2,12,2012,11winter,Central,8,21,24,0.875,0.832317073,1.148900192
773,2/12/12,2,12,2012,11winter,Central,7,23,24,0.958333333,0.958333333,1.365227396
773,2/12/12,2,12,2012,11winter,Central,9,23,24,0.958333333,0.958333333,1.365227396
774,2/13/12,2,13,2012,11winter,West,3,4,24,0.166666667,0.15942029,0.410725621
774,2/13/12,2,13,2012,11winter,West,1,5,24,0.208333333,0.208333333,0.473984871
774,2/13/12,2,13,2012,11winter,Central,8,14,24,0.583333333,0.554878049,0.840386994
774,2/13/12,2,13,2012,11winter,Central,11,15,24,0.625,0.568181818,0.853793077
774,2/13/12,2,13,2012,11winter,West,4,16,24,0.666666667,0.631333333,0.918290602
774,2/13/12,2,13,2012,11winter,Central,17,19,24,0.791666667,0.71969697,1.012860105
774,2/13/12,2,13,2012,11winter,Central,9,20,24,0.833333333,0.833333333,1.150261992
774,2/13/12,2,13,2012,11winter,Central,10,22,24,0.916666667,0.868421053,1.199591862
774,2/13/12,2,13,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
774,2/13/12,2,13,2012,11winter,Central,7,24,24,1,1,1.570796327
775,2/14/12,2,14,2012,11winter,Central,11,6,24,0.25,0.227272727,0.496932491
775,2/14/12,2,14,2012,11winter,West,4,8,24,0.333333333,0.315666667,0.596611041
775,2/14/12,2,14,2012,11winter,West,1,10,24,0.416666667,0.416666667,0.701674124
775,2/14/12,2,14,2012,11winter,Central,8,12,24,0.5,0.475609756,0.760998236
775,2/14/12,2,14,2012,11winter,Central,17,12,24,0.5,0.454545455,0.739880774
775,2/14/12,2,14,2012,11winter,West,3,16,24,0.666666667,0.637681159,0.924881449
775,2/14/12,2,14,2012,11winter,Central,10,17,24,0.708333333,0.671052632,0.959976381
775,2/14/12,2,14,2012,11winter,Central,9,21,24,0.875,0.875,1.209429203
