JDate,Julian_Date,Date,Month,Day,Year,Period,Region,Site_HF,Hours_Presence,DayHr,Proportion_Presence,CorrPres
295,295,10/22/10,10,22,2010,P1,Central,6,24,24,1,1
295,295,10/22/10,10,22,2010,P1,Central,7,23,24,0.958333333,0.958333333
295,295,10/22/10,10,22,2010,P1,Central,8,24,24,1,0.842105263
295,295,10/22/10,10,22,2010,P1,Central,9,23,24,0.958333333,0.91375969
295,295,10/22/10,10,22,2010,P1,Central,10,23,24,0.958333333,0.958333333
295,295,10/22/10,10,22,2010,P1,Central,11,16,24,0.666666667,0.625
295,295,10/22/10,10,22,2010,P1,Central,17,3,24,0.125,0.119318182
295,295,10/22/10,10,22,2010,P1,Tortugas,19,24,24,1,0.833333333
295,295,10/22/10,10,22,2010,P1,Tortugas,20,15,24,0.625,0.625
295,295,10/22/10,10,22,2010,P1,Tortugas,21,10,24,0.416666667,0.416666667
296,296,10/23/10,10,23,2010,P1,West,1,10,24,0.416666667,0.395833333
296,296,10/23/10,10,23,2010,P1,West,2,10,24,0.416666667,0.338541667
296,296,10/23/10,10,23,2010,P1,West,4,16,24,0.666666667,0.566666667
296,296,10/23/10,10,23,2010,P1,Central,6,13,24,0.541666667,0.541666667
296,296,10/23/10,10,23,2010,P1,Central,7,24,24,1,1
296,296,10/23/10,10,23,2010,P1,Central,8,22,24,0.916666667,0.771929825
296,296,10/23/10,10,23,2010,P1,Central,9,18,24,0.75,0.715116279
296,296,10/23/10,10,23,2010,P1,Central,10,23,24,0.958333333,0.958333333
296,296,10/23/10,10,23,2010,P1,Central,11,12,24,0.5,0.46875
296,296,10/23/10,10,23,2010,P1,Central,17,1,24,0.041666667,0.039772727
296,296,10/23/10,10,23,2010,P1,Central,18,24,24,1,0.935483871
296,296,10/23/10,10,23,2010,P1,Tortugas,19,16,24,0.666666667,0.555555556
296,296,10/23/10,10,23,2010,P1,Tortugas,20,14,24,0.583333333,0.583333333
296,296,10/23/10,10,23,2010,P1,Tortugas,21,12,24,0.5,0.5
297,297,10/24/10,10,24,2010,P1,West,1,8,24,0.333333333,0.316666667
297,297,10/24/10,10,24,2010,P1,West,2,16,24,0.666666667,0.541666667
297,297,10/24/10,10,24,2010,P1,West,4,10,24,0.416666667,0.354166667
297,297,10/24/10,10,24,2010,P1,Central,6,20,24,0.833333333,0.833333333
297,297,10/24/10,10,24,2010,P1,Central,7,18,24,0.75,0.75
297,297,10/24/10,10,24,2010,P1,Central,8,24,24,1,0.842105263
297,297,10/24/10,10,24,2010,P1,Central,9,23,24,0.958333333,0.91375969
297,297,10/24/10,10,24,2010,P1,Central,10,23,24,0.958333333,0.958333333
297,297,10/24/10,10,24,2010,P1,Central,11,9,24,0.375,0.3515625
297,297,10/24/10,10,24,2010,P1,Central,17,2,24,0.083333333,0.079545455
297,297,10/24/10,10,24,2010,P1,Central,18,24,24,1,0.935483871
297,297,10/24/10,10,24,2010,P1,Tortugas,19,9,24,0.375,0.3125
297,297,10/24/10,10,24,2010,P1,Tortugas,20,9,24,0.375,0.375
297,297,10/24/10,10,24,2010,P1,Tortugas,21,10,24,0.416666667,0.416666667
298,298,10/25/10,10,25,2010,P1,West,1,7,24,0.291666667,0.277083333
298,298,10/25/10,10,25,2010,P1,West,2,13,24,0.541666667,0.440104167
298,298,10/25/10,10,25,2010,P1,West,4,9,24,0.375,0.31875
298,298,10/25/10,10,25,2010,P1,Central,6,21,24,0.875,0.875
298,298,10/25/10,10,25,2010,P1,Central,7,20,24,0.833333333,0.833333333
298,298,10/25/10,10,25,2010,P1,Central,8,18,24,0.75,0.631578947
298,298,10/25/10,10,25,2010,P1,Central,9,24,24,1,0.953488372
298,298,10/25/10,10,25,2010,P1,Central,10,24,24,1,1
298,298,10/25/10,10,25,2010,P1,Central,11,3,24,0.125,0.1171875
298,298,10/25/10,10,25,2010,P1,Central,17,13,24,0.541666667,0.517045455
298,298,10/25/10,10,25,2010,P1,Central,18,13,24,0.541666667,0.50672043
298,298,10/25/10,10,25,2010,P1,Tortugas,19,10,24,0.416666667,0.347222222
298,298,10/25/10,10,25,2010,P1,Tortugas,20,8,24,0.333333333,0.333333333
298,298,10/25/10,10,25,2010,P1,Tortugas,21,8,24,0.333333333,0.333333333
299,299,10/26/10,10,26,2010,P1,West,1,15,24,0.625,0.59375
299,299,10/26/10,10,26,2010,P1,West,2,8,24,0.333333333,0.270833333
299,299,10/26/10,10,26,2010,P1,West,4,4,24,0.166666667,0.141666667
299,299,10/26/10,10,26,2010,P1,Central,6,16,24,0.666666667,0.666666667
299,299,10/26/10,10,26,2010,P1,Central,7,15,24,0.625,0.625
299,299,10/26/10,10,26,2010,P1,Central,8,18,24,0.75,0.631578947
299,299,10/26/10,10,26,2010,P1,Central,9,22,24,0.916666667,0.874031008
299,299,10/26/10,10,26,2010,P1,Central,10,24,24,1,1
299,299,10/26/10,10,26,2010,P1,Central,11,4,24,0.166666667,0.15625
299,299,10/26/10,10,26,2010,P1,Central,17,11,24,0.458333333,0.4375
299,299,10/26/10,10,26,2010,P1,Central,18,18,24,0.75,0.701612903
299,299,10/26/10,10,26,2010,P1,Tortugas,19,12,24,0.5,0.416666667
299,299,10/26/10,10,26,2010,P1,Tortugas,20,8,24,0.333333333,0.333333333
299,299,10/26/10,10,26,2010,P1,Tortugas,21,9,24,0.375,0.375
300,300,10/27/10,10,27,2010,P1,West,1,23,24,0.958333333,0.910416667
300,300,10/27/10,10,27,2010,P1,West,2,10,24,0.416666667,0.338541667
300,300,10/27/10,10,27,2010,P1,West,4,14,24,0.583333333,0.495833333
300,300,10/27/10,10,27,2010,P1,Central,6,22,24,0.916666667,0.916666667
300,300,10/27/10,10,27,2010,P1,Central,7,14,24,0.583333333,0.583333333
300,300,10/27/10,10,27,2010,P1,Central,8,23,24,0.958333333,0.807017544
300,300,10/27/10,10,27,2010,P1,Central,9,24,24,1,0.953488372
300,300,10/27/10,10,27,2010,P1,Central,10,24,24,1,1
300,300,10/27/10,10,27,2010,P1,Central,11,0,24,0,0
300,300,10/27/10,10,27,2010,P1,Central,17,11,24,0.458333333,0.4375
300,300,10/27/10,10,27,2010,P1,Central,18,17,24,0.708333333,0.662634409
300,300,10/27/10,10,27,2010,P1,Tortugas,19,9,24,0.375,0.3125
300,300,10/27/10,10,27,2010,P1,Tortugas,20,9,24,0.375,0.375
300,300,10/27/10,10,27,2010,P1,Tortugas,21,6,24,0.25,0.25
301,301,10/28/10,10,28,2010,P1,West,1,24,24,1,0.95
301,301,10/28/10,10,28,2010,P1,West,2,8,24,0.333333333,0.270833333
301,301,10/28/10,10,28,2010,P1,West,4,16,24,0.666666667,0.566666667
301,301,10/28/10,10,28,2010,P1,Central,6,24,24,1,1
301,301,10/28/10,10,28,2010,P1,Central,7,15,24,0.625,0.625
301,301,10/28/10,10,28,2010,P1,Central,8,22,24,0.916666667,0.771929825
301,301,10/28/10,10,28,2010,P1,Central,9,23,24,0.958333333,0.91375969
301,301,10/28/10,10,28,2010,P1,Central,10,23,24,0.958333333,0.958333333
301,301,10/28/10,10,28,2010,P1,Central,11,10,24,0.416666667,0.390625
301,301,10/28/10,10,28,2010,P1,Central,17,1,24,0.041666667,0.039772727
301,301,10/28/10,10,28,2010,P1,Central,18,18,24,0.75,0.701612903
301,301,10/28/10,10,28,2010,P1,Tortugas,19,12,24,0.5,0.416666667
301,301,10/28/10,10,28,2010,P1,Tortugas,20,12,24,0.5,0.5
301,301,10/28/10,10,28,2010,P1,Tortugas,21,8,24,0.333333333,0.333333333
302,302,10/29/10,10,29,2010,P1,West,1,19,24,0.791666667,0.752083333
302,302,10/29/10,10,29,2010,P1,West,2,10,24,0.416666667,0.338541667
302,302,10/29/10,10,29,2010,P1,West,4,8,24,0.333333333,0.283333333
302,302,10/29/10,10,29,2010,P1,Central,6,16,24,0.666666667,0.666666667
302,302,10/29/10,10,29,2010,P1,Central,7,17,24,0.708333333,0.708333333
302,302,10/29/10,10,29,2010,P1,Central,8,24,24,1,0.842105263
302,302,10/29/10,10,29,2010,P1,Central,9,17,24,0.708333333,0.675387597
302,302,10/29/10,10,29,2010,P1,Central,10,23,24,0.958333333,0.958333333
302,302,10/29/10,10,29,2010,P1,Central,11,2,24,0.083333333,0.078125
302,302,10/29/10,10,29,2010,P1,Central,17,0,24,0,0
302,302,10/29/10,10,29,2010,P1,Central,18,3,24,0.125,0.116935484
302,302,10/29/10,10,29,2010,P1,Tortugas,19,9,24,0.375,0.3125
302,302,10/29/10,10,29,2010,P1,Tortugas,20,13,24,0.541666667,0.541666667
302,302,10/29/10,10,29,2010,P1,Tortugas,21,11,24,0.458333333,0.458333333
303,303,10/30/10,10,30,2010,P1,West,1,24,24,1,0.95
303,303,10/30/10,10,30,2010,P1,West,2,23,24,0.958333333,0.778645833
303,303,10/30/10,10,30,2010,P1,West,4,22,24,0.916666667,0.779166667
303,303,10/30/10,10,30,2010,P1,Central,6,16,24,0.666666667,0.666666667
303,303,10/30/10,10,30,2010,P1,Central,7,24,24,1,1
303,303,10/30/10,10,30,2010,P1,Central,8,20,24,0.833333333,0.701754386
303,303,10/30/10,10,30,2010,P1,Central,9,23,24,0.958333333,0.91375969
303,303,10/30/10,10,30,2010,P1,Central,10,24,24,1,1
303,303,10/30/10,10,30,2010,P1,Central,11,10,24,0.416666667,0.390625
303,303,10/30/10,10,30,2010,P1,Central,17,2,24,0.083333333,0.079545455
303,303,10/30/10,10,30,2010,P1,Central,18,4,24,0.166666667,0.155913978
303,303,10/30/10,10,30,2010,P1,Tortugas,19,8,24,0.333333333,0.277777778
303,303,10/30/10,10,30,2010,P1,Tortugas,20,11,24,0.458333333,0.458333333
303,303,10/30/10,10,30,2010,P1,Tortugas,21,7,24,0.291666667,0.291666667
304,304,10/31/10,10,31,2010,P1,West,1,24,24,1,0.95
304,304,10/31/10,10,31,2010,P1,West,2,23,24,0.958333333,0.778645833
304,304,10/31/10,10,31,2010,P1,West,4,23,24,0.958333333,0.814583333
304,304,10/31/10,10,31,2010,P1,Central,6,18,24,0.75,0.75
304,304,10/31/10,10,31,2010,P1,Central,7,24,24,1,1
304,304,10/31/10,10,31,2010,P1,Central,8,16,24,0.666666667,0.561403509
304,304,10/31/10,10,31,2010,P1,Central,9,24,24,1,0.953488372
304,304,10/31/10,10,31,2010,P1,Central,10,24,24,1,1
304,304,10/31/10,10,31,2010,P1,Central,11,18,24,0.75,0.703125
304,304,10/31/10,10,31,2010,P1,Central,17,9,24,0.375,0.357954545
304,304,10/31/10,10,31,2010,P1,Central,18,11,24,0.458333333,0.428763441
304,304,10/31/10,10,31,2010,P1,Tortugas,19,3,24,0.125,0.104166667
304,304,10/31/10,10,31,2010,P1,Tortugas,20,15,24,0.625,0.625
304,304,10/31/10,10,31,2010,P1,Tortugas,21,9,24,0.375,0.375
305,305,11/1/10,11,1,2010,P1,West,1,24,24,1,0.95
305,305,11/1/10,11,1,2010,P1,West,2,23,24,0.958333333,0.778645833
305,305,11/1/10,11,1,2010,P1,West,4,19,24,0.791666667,0.672916667
305,305,11/1/10,11,1,2010,P1,Central,6,21,24,0.875,0.875
305,305,11/1/10,11,1,2010,P1,Central,7,24,24,1,1
305,305,11/1/10,11,1,2010,P1,Central,8,13,24,0.541666667,0.456140351
305,305,11/1/10,11,1,2010,P1,Central,9,23,24,0.958333333,0.91375969
305,305,11/1/10,11,1,2010,P1,Central,10,24,24,1,1
305,305,11/1/10,11,1,2010,P1,Central,11,6,24,0.25,0.234375
305,305,11/1/10,11,1,2010,P1,Central,17,0,24,0,0
305,305,11/1/10,11,1,2010,P1,Central,18,6,24,0.25,0.233870968
305,305,11/1/10,11,1,2010,P1,Tortugas,19,7,24,0.291666667,0.243055556
305,305,11/1/10,11,1,2010,P1,Tortugas,20,13,24,0.541666667,0.541666667
305,305,11/1/10,11,1,2010,P1,Tortugas,21,8,24,0.333333333,0.333333333
306,306,11/2/10,11,2,2010,P1,West,1,24,24,1,0.95
306,306,11/2/10,11,2,2010,P1,West,2,20,24,0.833333333,0.677083333
306,306,11/2/10,11,2,2010,P1,West,4,9,24,0.375,0.31875
306,306,11/2/10,11,2,2010,P1,Central,6,15,24,0.625,0.625
306,306,11/2/10,11,2,2010,P1,Central,7,24,24,1,1
306,306,11/2/10,11,2,2010,P1,Central,8,18,24,0.75,0.631578947
306,306,11/2/10,11,2,2010,P1,Central,9,21,24,0.875,0.834302326
306,306,11/2/10,11,2,2010,P1,Central,10,24,24,1,1
306,306,11/2/10,11,2,2010,P1,Central,11,2,24,0.083333333,0.078125
306,306,11/2/10,11,2,2010,P1,Central,17,3,24,0.125,0.119318182
306,306,11/2/10,11,2,2010,P1,Central,18,3,24,0.125,0.116935484
306,306,11/2/10,11,2,2010,P1,Tortugas,19,13,24,0.541666667,0.451388889
306,306,11/2/10,11,2,2010,P1,Tortugas,20,12,24,0.5,0.5
306,306,11/2/10,11,2,2010,P1,Tortugas,21,13,24,0.541666667,0.541666667
307,307,11/3/10,11,3,2010,P1,West,1,24,24,1,0.95
307,307,11/3/10,11,3,2010,P1,West,2,15,24,0.625,0.5078125
307,307,11/3/10,11,3,2010,P1,West,4,13,24,0.541666667,0.460416667
307,307,11/3/10,11,3,2010,P1,Central,6,15,24,0.625,0.625
307,307,11/3/10,11,3,2010,P1,Central,7,19,24,0.791666667,0.791666667
307,307,11/3/10,11,3,2010,P1,Central,8,11,24,0.458333333,0.385964912
307,307,11/3/10,11,3,2010,P1,Central,9,18,24,0.75,0.715116279
307,307,11/3/10,11,3,2010,P1,Central,10,24,24,1,1
307,307,11/3/10,11,3,2010,P1,Central,11,3,24,0.125,0.1171875
307,307,11/3/10,11,3,2010,P1,Central,17,5,24,0.208333333,0.198863636
307,307,11/3/10,11,3,2010,P1,Central,18,7,24,0.291666667,0.272849462
307,307,11/3/10,11,3,2010,P1,Tortugas,19,11,24,0.458333333,0.381944444
307,307,11/3/10,11,3,2010,P1,Tortugas,20,14,24,0.583333333,0.583333333
307,307,11/3/10,11,3,2010,P1,Tortugas,21,12,24,0.5,0.5
308,308,11/4/10,11,4,2010,P1,West,1,24,24,1,0.95
308,308,11/4/10,11,4,2010,P1,West,2,13,24,0.541666667,0.440104167
308,308,11/4/10,11,4,2010,P1,West,4,14,24,0.583333333,0.495833333
308,308,11/4/10,11,4,2010,P1,Central,6,13,24,0.541666667,0.541666667
308,308,11/4/10,11,4,2010,P1,Central,7,23,24,0.958333333,0.958333333
308,308,11/4/10,11,4,2010,P1,Central,8,7,24,0.291666667,0.245614035
308,308,11/4/10,11,4,2010,P1,Central,9,18,24,0.75,0.715116279
308,308,11/4/10,11,4,2010,P1,Central,10,21,24,0.875,0.875
308,308,11/4/10,11,4,2010,P1,Central,11,5,24,0.208333333,0.1953125
308,308,11/4/10,11,4,2010,P1,Central,17,20,24,0.833333333,0.795454545
308,308,11/4/10,11,4,2010,P1,Central,18,8,24,0.333333333,0.311827957
308,308,11/4/10,11,4,2010,P1,Tortugas,19,12,24,0.5,0.416666667
308,308,11/4/10,11,4,2010,P1,Tortugas,20,6,24,0.25,0.25
308,308,11/4/10,11,4,2010,P1,Tortugas,21,8,24,0.333333333,0.333333333
309,309,11/5/10,11,5,2010,P1,West,1,22,24,0.916666667,0.870833333
309,309,11/5/10,11,5,2010,P1,West,2,3,24,0.125,0.1015625
309,309,11/5/10,11,5,2010,P1,West,4,6,24,0.25,0.2125
309,309,11/5/10,11,5,2010,P1,Central,6,17,24,0.708333333,0.708333333
309,309,11/5/10,11,5,2010,P1,Central,7,14,24,0.583333333,0.583333333
309,309,11/5/10,11,5,2010,P1,Central,8,15,24,0.625,0.526315789
309,309,11/5/10,11,5,2010,P1,Central,9,19,24,0.791666667,0.754844961
309,309,11/5/10,11,5,2010,P1,Central,10,24,24,1,1
309,309,11/5/10,11,5,2010,P1,Central,11,0,24,0,0
309,309,11/5/10,11,5,2010,P1,Central,17,5,24,0.208333333,0.198863636
309,309,11/5/10,11,5,2010,P1,Central,18,1,24,0.041666667,0.038978495
309,309,11/5/10,11,5,2010,P1,Tortugas,19,8,24,0.333333333,0.277777778
309,309,11/5/10,11,5,2010,P1,Tortugas,20,7,24,0.291666667,0.291666667
309,309,11/5/10,11,5,2010,P1,Tortugas,21,6,24,0.25,0.25
310,310,11/6/10,11,6,2010,P1,West,1,24,24,1,0.95
310,310,11/6/10,11,6,2010,P1,West,2,10,24,0.416666667,0.338541667
310,310,11/6/10,11,6,2010,P1,West,4,18,24,0.75,0.6375
310,310,11/6/10,11,6,2010,P1,Central,6,16,24,0.666666667,0.666666667
310,310,11/6/10,11,6,2010,P1,Central,7,24,24,1,1
310,310,11/6/10,11,6,2010,P1,Central,8,24,24,1,0.842105263
310,310,11/6/10,11,6,2010,P1,Central,9,22,24,0.916666667,0.874031008
310,310,11/6/10,11,6,2010,P1,Central,10,23,24,0.958333333,0.958333333
310,310,11/6/10,11,6,2010,P1,Central,11,8,24,0.333333333,0.3125
310,310,11/6/10,11,6,2010,P1,Central,17,2,24,0.083333333,0.079545455
310,310,11/6/10,11,6,2010,P1,Central,18,13,24,0.541666667,0.50672043
310,310,11/6/10,11,6,2010,P1,Tortugas,19,10,24,0.416666667,0.347222222
310,310,11/6/10,11,6,2010,P1,Tortugas,20,9,24,0.375,0.375
310,310,11/6/10,11,6,2010,P1,Tortugas,21,13,24,0.541666667,0.541666667
311,311,11/7/10,11,7,2010,P1,West,4,4,24,0.166666667,0.141666667
311,311,11/7/10,11,7,2010,P1,Central,6,17,24,0.708333333,0.708333333
311,311,11/7/10,11,7,2010,P1,Central,7,22,24,0.916666667,0.916666667
311,311,11/7/10,11,7,2010,P1,Central,8,14,24,0.583333333,0.49122807
311,311,11/7/10,11,7,2010,P1,Central,9,14,24,0.583333333,0.55620155
311,311,11/7/10,11,7,2010,P1,Central,10,24,24,1,1
311,311,11/7/10,11,7,2010,P1,Central,11,7,24,0.291666667,0.2734375
311,311,11/7/10,11,7,2010,P1,Central,17,3,24,0.125,0.119318182
311,311,11/7/10,11,7,2010,P1,Central,18,16,24,0.666666667,0.623655914
311,311,11/7/10,11,7,2010,P1,Tortugas,19,5,24,0.208333333,0.173611111
311,311,11/7/10,11,7,2010,P1,Tortugas,20,8,24,0.333333333,0.333333333
311,311,11/7/10,11,7,2010,P1,Tortugas,21,16,24,0.666666667,0.666666667
312,312,11/8/10,11,8,2010,P1,West,1,24,24,1,0.947368421
312,312,11/8/10,11,8,2010,P1,Central,6,20,24,0.833333333,0.833333333
312,312,11/8/10,11,8,2010,P1,Central,7,23,24,0.958333333,0.958333333
312,312,11/8/10,11,8,2010,P1,Central,8,21,24,0.875,0.736842105
312,312,11/8/10,11,8,2010,P1,Central,9,24,24,1,0.953488372
312,312,11/8/10,11,8,2010,P1,Central,10,21,24,0.875,0.875
312,312,11/8/10,11,8,2010,P1,Central,11,21,24,0.875,0.8203125
312,312,11/8/10,11,8,2010,P1,Central,17,0,24,0,0
312,312,11/8/10,11,8,2010,P1,Central,18,21,24,0.875,0.818548387
312,312,11/8/10,11,8,2010,P1,Tortugas,19,3,24,0.125,0.104166667
312,312,11/8/10,11,8,2010,P1,Tortugas,20,13,24,0.541666667,0.541666667
312,312,11/8/10,11,8,2010,P1,Tortugas,21,5,24,0.208333333,0.208333333
313,313,11/9/10,11,9,2010,P1,West,1,8,24,0.333333333,0.315789474
313,313,11/9/10,11,9,2010,P1,West,4,3,24,0.125,0.125
313,313,11/9/10,11,9,2010,P1,Central,6,24,24,1,1
313,313,11/9/10,11,9,2010,P1,Central,7,19,24,0.791666667,0.791666667
313,313,11/9/10,11,9,2010,P1,Central,8,23,24,0.958333333,0.807017544
313,313,11/9/10,11,9,2010,P1,Central,9,24,24,1,0.953488372
313,313,11/9/10,11,9,2010,P1,Central,10,21,24,0.875,0.875
313,313,11/9/10,11,9,2010,P1,Central,11,23,24,0.958333333,0.8984375
313,313,11/9/10,11,9,2010,P1,Central,17,0,24,0,0
313,313,11/9/10,11,9,2010,P1,Central,18,22,24,0.916666667,0.857526882
313,313,11/9/10,11,9,2010,P1,Tortugas,19,7,24,0.291666667,0.243055556
313,313,11/9/10,11,9,2010,P1,Tortugas,20,13,24,0.541666667,0.541666667
313,313,11/9/10,11,9,2010,P1,Tortugas,21,12,24,0.5,0.5
314,314,11/10/10,11,10,2010,P1,West,1,19,24,0.791666667,0.75
314,314,11/10/10,11,10,2010,P1,West,4,4,24,0.166666667,0.166666667
314,314,11/10/10,11,10,2010,P1,Central,7,17,24,0.708333333,0.708333333
314,314,11/10/10,11,10,2010,P1,Central,8,24,24,1,0.842105263
314,314,11/10/10,11,10,2010,P1,Central,9,23,24,0.958333333,0.91375969
314,314,11/10/10,11,10,2010,P1,Central,10,20,24,0.833333333,0.833333333
314,314,11/10/10,11,10,2010,P1,Central,11,24,24,1,0.9375
314,314,11/10/10,11,10,2010,P1,Central,17,1,24,0.041666667,0.039772727
314,314,11/10/10,11,10,2010,P1,Central,18,17,24,0.708333333,0.662634409
314,314,11/10/10,11,10,2010,P1,Tortugas,19,10,24,0.416666667,0.347222222
314,314,11/10/10,11,10,2010,P1,Tortugas,20,10,24,0.416666667,0.416666667
314,314,11/10/10,11,10,2010,P1,Tortugas,21,6,24,0.25,0.25
315,315,11/11/10,11,11,2010,P1,West,1,22,24,0.916666667,0.868421053
315,315,11/11/10,11,11,2010,P1,West,4,14,24,0.583333333,0.583333333
315,315,11/11/10,11,11,2010,P1,Central,6,23,24,0.958333333,0.928385417
315,315,11/11/10,11,11,2010,P1,Central,7,16,24,0.666666667,0.666666667
315,315,11/11/10,11,11,2010,P1,Central,8,23,24,0.958333333,0.807017544
315,315,11/11/10,11,11,2010,P1,Central,9,20,24,0.833333333,0.794573643
315,315,11/11/10,11,11,2010,P1,Central,10,21,24,0.875,0.875
315,315,11/11/10,11,11,2010,P1,Central,11,21,24,0.875,0.8203125
315,315,11/11/10,11,11,2010,P1,Central,17,1,24,0.041666667,0.039772727
315,315,11/11/10,11,11,2010,P1,Central,18,14,24,0.583333333,0.545698925
315,315,11/11/10,11,11,2010,P1,Tortugas,19,8,24,0.333333333,0.277777778
315,315,11/11/10,11,11,2010,P1,Tortugas,20,13,24,0.541666667,0.541666667
315,315,11/11/10,11,11,2010,P1,Tortugas,21,8,24,0.333333333,0.333333333
316,316,11/12/10,11,12,2010,P1,West,1,23,24,0.958333333,0.907894737
316,316,11/12/10,11,12,2010,P1,West,4,16,24,0.666666667,0.666666667
316,316,11/12/10,11,12,2010,P1,Central,6,23,24,0.958333333,0.928385417
316,316,11/12/10,11,12,2010,P1,Central,7,18,24,0.75,0.75
316,316,11/12/10,11,12,2010,P1,Central,8,24,24,1,0.842105263
316,316,11/12/10,11,12,2010,P1,Central,9,18,24,0.75,0.715116279
316,316,11/12/10,11,12,2010,P1,Central,10,17,24,0.708333333,0.708333333
316,316,11/12/10,11,12,2010,P1,Central,11,18,24,0.75,0.703125
316,316,11/12/10,11,12,2010,P1,Central,17,2,24,0.083333333,0.079545455
316,316,11/12/10,11,12,2010,P1,Central,18,6,24,0.25,0.233870968
316,316,11/12/10,11,12,2010,P1,Tortugas,19,8,24,0.333333333,0.277777778
316,316,11/12/10,11,12,2010,P1,Tortugas,20,11,24,0.458333333,0.458333333
316,316,11/12/10,11,12,2010,P1,Tortugas,21,13,24,0.541666667,0.541666667
317,317,11/13/10,11,13,2010,P1,West,1,19,24,0.791666667,0.75
317,317,11/13/10,11,13,2010,P1,West,4,3,24,0.125,0.125
317,317,11/13/10,11,13,2010,P1,Central,6,23,24,0.958333333,0.928385417
317,317,11/13/10,11,13,2010,P1,Central,7,20,24,0.833333333,0.833333333
317,317,11/13/10,11,13,2010,P1,Central,8,24,24,1,0.842105263
317,317,11/13/10,11,13,2010,P1,Central,9,20,24,0.833333333,0.794573643
317,317,11/13/10,11,13,2010,P1,Central,10,22,24,0.916666667,0.916666667
317,317,11/13/10,11,13,2010,P1,Central,11,15,24,0.625,0.5859375
317,317,11/13/10,11,13,2010,P1,Central,17,0,24,0,0
317,317,11/13/10,11,13,2010,P1,Central,18,10,24,0.416666667,0.389784946
317,317,11/13/10,11,13,2010,P1,Tortugas,19,5,24,0.208333333,0.173611111
317,317,11/13/10,11,13,2010,P1,Tortugas,20,7,24,0.291666667,0.291666667
317,317,11/13/10,11,13,2010,P1,Tortugas,21,5,24,0.208333333,0.208333333
318,318,11/14/10,11,14,2010,P1,West,1,19,24,0.791666667,0.75
318,318,11/14/10,11,14,2010,P1,West,4,3,24,0.125,0.125
318,318,11/14/10,11,14,2010,P1,Central,6,22,24,0.916666667,0.888020833
318,318,11/14/10,11,14,2010,P1,Central,7,21,24,0.875,0.875
318,318,11/14/10,11,14,2010,P1,Central,8,24,24,1,0.842105263
318,318,11/14/10,11,14,2010,P1,Central,9,24,24,1,0.953488372
318,318,11/14/10,11,14,2010,P1,Central,10,24,24,1,1
318,318,11/14/10,11,14,2010,P1,Central,11,13,24,0.541666667,0.5078125
318,318,11/14/10,11,14,2010,P1,Central,17,9,24,0.375,0.357954545
318,318,11/14/10,11,14,2010,P1,Central,18,14,24,0.583333333,0.545698925
318,318,11/14/10,11,14,2010,P1,Tortugas,19,13,24,0.541666667,0.451388889
318,318,11/14/10,11,14,2010,P1,Tortugas,20,10,24,0.416666667,0.416666667
318,318,11/14/10,11,14,2010,P1,Tortugas,21,16,24,0.666666667,0.666666667
319,319,11/15/10,11,15,2010,P1,West,1,21,24,0.875,0.828947368
319,319,11/15/10,11,15,2010,P1,West,4,2,24,0.083333333,0.083333333
319,319,11/15/10,11,15,2010,P1,Central,6,20,24,0.833333333,0.807291667
319,319,11/15/10,11,15,2010,P1,Central,7,23,24,0.958333333,0.958333333
319,319,11/15/10,11,15,2010,P1,Central,8,21,24,0.875,0.736842105
319,319,11/15/10,11,15,2010,P1,Central,9,24,24,1,0.953488372
319,319,11/15/10,11,15,2010,P1,Central,10,22,24,0.916666667,0.916666667
319,319,11/15/10,11,15,2010,P1,Central,11,10,24,0.416666667,0.390625
319,319,11/15/10,11,15,2010,P1,Central,17,20,24,0.833333333,0.795454545
319,319,11/15/10,11,15,2010,P1,Central,18,13,24,0.541666667,0.50672043
319,319,11/15/10,11,15,2010,P1,Tortugas,19,9,24,0.375,0.3125
319,319,11/15/10,11,15,2010,P1,Tortugas,20,8,24,0.333333333,0.333333333
319,319,11/15/10,11,15,2010,P1,Tortugas,21,12,24,0.5,0.5
320,320,11/16/10,11,16,2010,P1,West,1,24,24,1,0.947368421
320,320,11/16/10,11,16,2010,P1,West,4,8,24,0.333333333,0.333333333
